SI36,2012,1070	
BK30,2013,1166	
BX37,2013,1889	
MN09,2013,2594	
QN20,2014,3221	
QN57,2014,999	
SI14,2014,720	
BK45,2015,1800	
BK90,2015,2608	
MN32,2015,1423	
QN10,2015,1049	
QN47,2015,352	
BK95,2006,2580	
QN15,2006,2703	
QN60,2006,736	
SI54,2006,1576	
BK85,2007,2957	
BX55,2007,3678	
MN27,2007,3396	
QN05,2007,1012	
QN50,2007,1102	
BK75,2008,5853	
MN17,2008,14658	
MN99,2008,1324	
BK63,2009,2422	
BX33,2009,2807	
MN50,2009,205	
SI22,2009,2842	
BK63,2010,2592	
BX33,2010,2778	
MN50,2010,210	
SI22,2010,3001	
MN40,2011,2605	
QN55,2011,3518	
SI12,2011,1875	
BK41,2012,1101	
BK78,2012,5548	
QN43,2012,679	
SI37,2012,2368	
BK31,2013,3489	
BK68,2013,2660	
BX01,2013,3084	
QN33,2013,736	
BX26,2014,2412	
QN21,2014,971	
BK46,2015,486	
BK91,2015,2936	
BX98,2015,1198	
MN33,2015,4545	
QN48,2015,442	
SI05,2015,1492	
BK96,2006,3576	
MN01,2006,2361	
QN61,2006,4768	
QN98,2006,126	
MN28,2007,4984	
QN06,2007,936	
QN51,2007,1345	
SI45,2007,1443	
BK76,2008,1480	
BX46,2008,1730	
QN41,2008,571	
SI35,2008,951	
BK19,2009,1536	
BK64,2009,843	
BX34,2009,4696	
MN06,2009,2320	
QN66,2009,1153	
BK19,2010,1512	
BK64,2010,822	
BX34,2010,4695	
MN06,2010,2170	
QN66,2010,1080	
BK09,2011,866	
QN56,2011,1072	
BK42,2012,5186	
BK79,2012,4544	
BX49,2012,1355	
QN44,2012,406	
SI01,2012,853	
BK32,2013,2899	
BK69,2013,2252	
BX39,2013,6080	
QN34,2013,2093	
SI28,2013,1397	
BX27,2014,3767	
QN22,2014,3183	
BX17,2015,4055	
BX62,2015,1980	
BX99,2015,1249	
MN34,2015,7640	
QN12,2015,2730	
QN49,2015,814	
BK60,2006,4790	
BX30,2006,1923	
QN17,2006,2722	
QN62,2006,715	
QN99,2006,727	
BK50,2007,4719	
QN07,2007,858	
QN52,2007,617	
BK40,2008,704	
BK77,2008,3529	
BX10,2008,1097	
MN19,2008,2855	
QN42,2008,726	
SI36,2008,1335	
BX35,2009,3127	
QN30,2009,1108	
SI24,2009,1758	
BX35,2010,3042	
QN30,2010,1146	
SI24,2010,1730	
QN20,2011,4485	
QN57,2011,891	
SI14,2011,708	
BK43,2012,1640	
BX13,2012,1843	
QN45,2012,569	
BK33,2013,2165	
BX03,2013,1707	
MN20,2013,2452	
QN35,2013,1220	
BK21,2014,2768	
BK58,2014,2847	
BX28,2014,2145	
QN23,2014,801	
SI99,2014,3	
